ACZ81_RS19565	7.1.1.9
ACZ81_RS19570	7.1.1.9
ACZ81_RS19575	3.4.21.88
ACZ81_RS19585	2.7.7.65
ACZ81_RS19590	2.3.1.15
ACZ81_RS19595	4.3.1.19
ACZ81_RS19600	4.2.1.9
ACZ81_RS19620	1.1.1.86
ACZ81_RS19675	2.7.2.11
ACZ81_RS19745	2.8.1.-
ACZ81_RS19750	2.4.2.10
ACZ81_RS19780	3.2.1.21
ACZ81_RS19835	7.1.2.2
ACZ81_RS19840	7.1.2.2
ACZ81_RS19845	7.1.2.2
ACZ81_RS19850	7.1.2.2
ACZ81_RS19855	7.1.2.2
ACZ81_RS19860	7.1.2.2
ACZ81_RS19865	7.1.2.2
ACZ81_RS19870	7.1.2.2
ACZ81_RS19890	2.1.1.170
ACZ81_RS19900	2.7.7.49
ACZ81_RS19920	3.6.-.-
ACZ81_RS19935	3.1.26.5
